latitude,longitude,altitude,x,y,land
31.737536,35.953496,718.788513,-95.586496,39.699561,-1
31.737500,35.964213,721.659119,-95.590462,40.704603,-1
31.737464,35.974930,715.248840,-95.594528,41.709643,-1
31.737426,35.985647,722.977966,-95.598693,42.714683,-1
31.737387,35.996364,734.346436,-95.602957,43.719723,-1
31.737348,36.007081,734.382812,-95.607321,44.724761,-1
31.737308,36.017798,738.237244,-95.611783,45.729799,-1
31.737266,36.028515,728.467773,-95.616345,46.734835,-1
31.737224,36.039232,726.616577,-95.621005,47.739871,-1
31.737181,36.049949,737.837158,-95.625765,48.744906,-1
31.737137,36.060666,748.750061,-95.630624,49.749940,-1
31.737092,36.071383,775.487732,-95.635582,50.754973,-1
31.737047,36.082100,794.006653,-95.640640,51.760005,-1
31.737000,36.092817,834.278564,-95.645796,52.765035,-1
31.736953,36.103534,817.077576,-95.651052,53.770065,-1
31.736904,36.114251,827.053833,-95.656407,54.775094,-1
31.736855,36.124968,819.392700,-95.661861,55.780122,-1
31.736805,36.135685,816.413940,-95.667414,56.785149,-1
31.736753,36.146402,811.989990,-95.673067,57.790174,-1
31.736701,36.157118,830.287476,-95.678818,58.795199,-1
31.736649,36.167835,814.297791,-95.684669,59.800222,-1
31.736595,36.178552,809.980835,-95.690619,60.805244,-1
31.736540,36.189269,799.513184,-95.696667,61.810265,-1
31.736484,36.199986,789.273315,-95.702816,62.815285,-1
31.736428,36.210703,812.564270,-95.709063,63.820304,-1
31.736371,36.221419,821.298645,-95.715409,64.825321,-1
31.736312,36.232136,807.154236,-95.721855,65.830337,-1
31.736253,36.242853,796.009521,-95.728400,66.835352,-1
31.736193,36.253570,787.924500,-95.735044,67.840366,-1
31.736132,36.264286,768.360168,-95.741787,68.845378,-1
31.736070,36.275003,771.020508,-95.748629,69.850389,-1
31.736007,36.285720,764.932007,-95.755570,70.855399,-1
31.735944,36.296437,746.360901,-95.762611,71.860407,-1
31.735879,36.307153,739.315857,-95.769750,72.865414,-1
31.735814,36.317870,734.056824,-95.776989,73.870419,-1
31.735747,36.328587,728.024292,-95.784327,74.875423,-1
31.735680,36.339303,712.602051,-95.791764,75.880425,-1
31.735612,36.350020,703.803223,-95.799301,76.885426,-1
31.735543,36.360736,697.461121,-95.806936,77.890426,-1
31.735473,36.371453,688.891479,-95.814671,78.895424,-1
31.735402,36.382170,679.337097,-95.822504,79.900420,-1
31.735330,36.392886,673.473389,-95.830437,80.905415,-1
31.735258,36.403603,668.716125,-95.838469,81.910409,-1
31.735184,36.414319,663.632507,-95.846601,82.915401,-1
31.735110,36.425036,655.554749,-95.854831,83.920391,-1
31.735034,36.435752,649.548279,-95.863160,84.925379,-1
31.734958,36.446469,656.617493,-95.871589,85.930366,-1
31.734881,36.457185,650.603760,-95.880117,86.935352,-1
31.734803,36.467901,644.011292,-95.888744,87.940335,-1
31.734724,36.478618,635.676941,-95.897470,88.945317,-1
31.734644,36.489334,627.796875,-95.906295,89.950297,-1
31.734563,36.500051,629.807861,-95.915219,90.955276,-1
31.734482,36.510767,633.142944,-95.924243,91.960252,-1
31.734399,36.521483,646.754211,-95.933365,92.965227,-1
31.734316,36.532200,631.618530,-95.942587,93.970200,-1
31.734232,36.542916,623.494385,-95.951908,94.975172,-1
31.734146,36.553632,617.411499,-95.961328,95.980141,-1
31.734060,36.564348,598.999573,-95.970847,96.985109,-1
31.733973,36.575065,591.149292,-95.980466,97.990074,-1
31.733886,36.585781,590.005005,-95.990183,98.995038,-1
31.733797,36.596497,577.579895,-96.000000,100.000000,-1
