latitude,longitude,altitude,x,y,land
32.588316,35.521286,250.123306,-0.979978,-0.748744,-1
32.588316,35.521394,250.435486,-0.979977,-0.738693,-1
32.588316,35.521501,250.747681,-0.979977,-0.728643,-1
32.588316,35.521608,250.525360,-0.979976,-0.718593,-1
32.588316,35.521715,249.920166,-0.979975,-0.708543,-1
32.588316,35.521822,249.314957,-0.979975,-0.698492,-1
32.588316,35.521929,248.709732,-0.979974,-0.688442,-1
32.588316,35.522037,248.104492,-0.979973,-0.678392,-1
32.588316,35.522144,247.499252,-0.979972,-0.668342,-1
32.588316,35.522251,246.639816,-0.979972,-0.658291,-1
32.588316,35.522358,244.583527,-0.979971,-0.648241,-1
32.588316,35.522465,242.527237,-0.979970,-0.638191,-1
32.588316,35.522572,240.470932,-0.979970,-0.628141,-1
32.588316,35.522679,238.414642,-0.979969,-0.618090,-1
32.588316,35.522787,236.358337,-0.979969,-0.608040,-1
32.588316,35.522894,234.302032,-0.979968,-0.597990,-1
32.588316,35.523001,231.547928,-0.979967,-0.587940,-1
32.588316,35.523108,228.582642,-0.979967,-0.577889,-1
32.588316,35.523215,225.617355,-0.979966,-0.567839,-1
32.588316,35.523322,222.652069,-0.979966,-0.557789,-1
32.588316,35.523430,219.686783,-0.979965,-0.547739,-1
32.588316,35.523537,216.721497,-0.979965,-0.537688,-1
32.588316,35.523644,213.792664,-0.979964,-0.527638,-1
32.588316,35.523751,210.928574,-0.979964,-0.517588,-1
32.588316,35.523858,208.064484,-0.979963,-0.507538,-1
32.588316,35.523965,205.200394,-0.979963,-0.497487,-1
32.588317,35.524073,202.336304,-0.979962,-0.487437,-1
32.588317,35.524180,199.472214,-0.979962,-0.477387,-1
32.588317,35.524287,196.608109,-0.979961,-0.467337,-1
32.588317,35.524394,193.918823,-0.979961,-0.457286,-1
32.588317,35.524501,191.238220,-0.979960,-0.447236,-1
32.588317,35.524608,188.557617,-0.979960,-0.437186,-1
32.588317,35.524716,185.877014,-0.979959,-0.427136,-1
32.588317,35.524823,183.196411,-0.979959,-0.417085,-1
32.588317,35.524930,180.515808,-0.979958,-0.407035,-1
32.588317,35.525037,178.230713,-0.979958,-0.396985,-1
32.588317,35.525144,176.275558,-0.979958,-0.386935,-1
32.588317,35.525251,174.320404,-0.979957,-0.376884,-1
32.588317,35.525359,172.365234,-0.979957,-0.366834,-1
32.588317,35.525466,170.410065,-0.979957,-0.356784,-1
